video_id,comment
R1hQwelEGvU,Kita demo saja
R1hQwelEGvU,"Medsos terlalu mengerikan untuk anak-anak dibawah umur, jadi ini adalah langkah terbaik untuk anak Indonesia 🇮🇩"
R1hQwelEGvU,Respect untuk komdigi yang ingin mencerdaskan bangsa🫡🇮🇩🇮🇩
R1hQwelEGvU,Pengumuman!!!!!!! Sudah ada orang yg memberi tahu cara gak diblokir oleh pemerintah!!! Bahaya bngt nih
R1hQwelEGvU,&lt;⁠(⁠￣⁠︶⁠￣⁠)⁠&gt;
R1hQwelEGvU,Baru kali ini aku setuju dg kebijakan Pemerintah❤
R1hQwelEGvU,Gak teriman  roblox mau di bolokir😡😡aku udah top robax harga 100   333robax
R1hQwelEGvU,😭😭😭😭 ko gitu mau di bolokir
R1hQwelEGvU,Kalau kayak gini aku pindah ke Minecraft
R1hQwelEGvU,Mending dibatasi
R1hQwelEGvU,"Brarti nanti isi sosmed YouTube,Ig,tiktok,dll banyak yg 17+ dong , soalnya dah ga ada anak2 wkwkkwkwk😂"
R1hQwelEGvU,Mutia Hafit yeping dong dari kemarin gak kering tu mulut😡
R1hQwelEGvU,"Ada dua APK yang saya tidak setuju jika akan di blokir. 1 YouTube: beberapa sekolah banyak yang memberikan tutorial/tugas anak sekolah dari YouTube,maka dengan tidak adanya YouTube maka pendidikan Indonesia akan terhalang (INGAT SAAT INI PENDIDIKAN INDONESIA BISA DI KATAKAN BURUK JIKA DI BANDINGKAN KE NEGARA LAIN). 2 Roblox: Sebenernya jawabannya simpel, dari video di atas mengatakan bahwa sosial media akan di blokir, sedangkan Roblox itu game yang berjenis multiplayer, artinya percuma jika yang di blokir hanya Roblox, karena ada 1M+ Game yang menggunakan sistem multiplayer dan kemungkinan para pemain yang gamenya terkena blokir akan mencari game yang bersistem multiplayer juga yang artinya para pemain akan tetap bisa bermain bersama, Simpelnya (Roblox game multiplayer, jika di blokir orang akan mencari game multiplayer yang lain)."
R1hQwelEGvU,Mbak nya rela dibenci anak² untuk memperbaiki mereka terimakasih banyak 🥹🥹🥹
R1hQwelEGvU,Terus aku mau jadi YouTuber gimana caranya
R1hQwelEGvU,Pilih kasih kenapa harus robloxx harusnya game lain juga pemerintah pilih kasihhh ga adiilll 😌
R1hQwelEGvU,Lah berarti bisa aja tiktok youtub sepi org yg buat rame2 bocil2 kyk kita2 gini
R1hQwelEGvU,Iklannn judollll duluuu woiii
R1hQwelEGvU,Knp judol gak di blokir???
R1hQwelEGvU,HMM ATURAN APA INI HAH LAMA LAMA DEMO LAGI INI MAH
R1hQwelEGvU,"Kalau Dari Saya Ini Sih Kagak Guna Sih (Jujur saja)<br><br>Btw, Ini Indonesia, Kebanyakan (Sebagian) Peran Ortu Saja Tidak Peduli Terhadap Pendidikan Anaknya Dan Justru Membiarkan Anak-anak Tersebut Mengakses Medsos Tanpa Sebab, Seharusnya Peran Ortu Harus Lebih Penting Mengembangkan Anak-anak dalam pendidikan dan Adab agar merekalah yg bisa memajukan bangsa-bangsa ini, Ortu Harus Bertanggung jawab apa yang di buat oleh anak tersebut, Ingatlah Kalau Ortunya Baik Maka Anaknya Juga Baik, Kalau Ortunya Buruk Maka Anaknya juga buruk dan ingatlah pepatah mengatakan buah tidak jatuh jauh dari pohonnya. <br><br>Kalau memang ingin nerapkan, harus di pikir dulu bagaimana caranya anak anak bisa berkembang tanpa memakai medsos dan apa lagi kalau ortunya tidak peduli, bisa tambah hancur ini pendidikan bangsa ini. Jadi ingat ya saya memang kurang setuju akan hal ini apa lagi kalau umur 13 - 15, di umur segitu mereka bisa mandiri dalam mencari informasi dan bertanggung dalam penggunaan medsos meskipun begitu ortu tetap bertanggung jawab terhadap tingkah anak yg di lakukan pada medsos. Umur remaja sudah bisa mencoba mandiri dan melakukan kritis dan pola pikir untuk membenarkan suatu kesalahan dan mencoba mengembangkan nya dengan cara yang ia dapat. Menurutku Umur Yang Paling Tepat Untuk Di Batasi Adalah Di Bawah 12 atau 13, Karna Disitulah Anak-anak Mulai Mengembangkan Pola Pikir nya Dan Mengetahui Identitas Yang Ia Punya Sebenarnya. Kalau Memang Mereka Belum Mampu, Tetap Harus Di Ajarkan Sampai Mereka Bisa. Jadi Kesimpulannya Pembatasan Medsos Yang paling tepat adalah di bawah 12/13, di karenakan unruk di bawah 12/13 mereka masih belum terlalu mengetahui tentang Perannya Di Lingkungan Sosial Dan Mereka Masih Mencoba Meniru Perilaku Seseorang Dalam Masyarakat. Jadi Paham Ya (Kalau Ada Yg Kurang Komen)"
R1hQwelEGvU,Wah Ini Beneran Gak Tanggal 28 Maret 2026 Usia Tahun 16 Tahun Roblox Dan YoTube Tiktok Dong 😭
R1hQwelEGvU,Tunggu aku gak mau YouTube jangan😢 yang lain terserah
R1hQwelEGvU,Kok gua curiga😐
R1hQwelEGvU,Ah giliran judol aja kagak
R1hQwelEGvU,Diblokir pun gak berguna karena anak anak dapat membuat akun baru dengan umur 16 tahun keatas.
R1hQwelEGvU,"Kenapa di banned,para bocil yang sedang berusaha berkarya di banned<br><br>Kasihan, mereka sudah berusaha kreatif tapi pemerintah malah melarang. <br>Tapi kalo anak² yang dance² gak jelas baru gw setuju tapi, bagi para animator anak² kreatif jangan ya,anak² sekarang di usia dini(10+ tahun) sudah sangat kreatif membuat berbagai animasi. <br><br>Jadi tolong pertimbangkan"
R1hQwelEGvU,Raksasa raksasa
R1hQwelEGvU,Woy judol lu gak banned kasian Tuh yang bikin roblox
R1hQwelEGvU,Perasan davibumbgak kayak gini
R1hQwelEGvU,"Gini Kidz knp YT juga di larang buat anak di bawah umur,emng bener bagus buat anak anak yg mau bljr/cari pengetahuan di YT,tapi sebagian besar anak&quot; juga akan terjaring ke konten&quot; dewasa,konten g baik,konten negatif dll,karena YT adalah apk global<br>YT bukan buat anak kecil doang,kalau mau cari apa apa pake hp kakaknya/ortu juga bisa kan?sekarang liat aja,selain konten yg TDK bermoral ada juga komen&quot; kurang pantas dan komen&quot; promosi judol&quot;,makanya sekarang di buat aturan tsb agar tidak mudah terjaring terhadap hal&quot; kurang baik,knp judol dan korupsi susah hilang?karena judol menyebar keseluruh dunia dan bisa di buat oleh seseorang setiap waktu kpn pun itu,kalau korupsi juga sama,bedanya di dlm negri sendiri dan di lindungi oleh oknum lembaga apapun itulah...dan bisa oknum pejabat melakukan korupsi lagi,jadi judol dan korupsi itu sifatnya kyk berkelanjutan,sementara itu aturan pembatasan sosmed sekarang itu sifatnya aktif karena bisa menonaktifkan pembatasan penggunaan sosmed secara serentak,jadi anak umur 16 Thn kebawah sosmed di nonaktifkan,kalau di atas 16 Thn tidak apa&quot; karena anak umur tsb sudah di anggap sedikit dewasa,1 hal lagi...judol dan korupsi itu tergesit dari hati seseorang untuk melakukannya,kalau aturan pembatasan sosmed itu muncul karena zaman teknologi semakin canggih,makanya itu dibatasi platform&quot; yg berbahaya untuk anak&quot; soalnya dari kecil anak&quot; sekarang bawaannya hp saja dan takutnya mental dan pengalaman di dunia luar gagal,soalnya kalau dimasa depan hanya mengandalkan kecanggihan saja itu kurang,makanya tinggikan pengalaman di luar dan mental sejak dini,gua juga pernah ngalamin itu,ini aja yg gua sampaikan,PAHAM SAMPAI SINI????"
R1hQwelEGvU,"Kenapa yt, aku padahal suka nonton videonya Steve mould sama numberphile masa itu juga Gaboleh kan bermanfaat bagi kita, harusnya yang dibatasi short nya aja jgn video panjang nya jg"
R1hQwelEGvU,"Negara ini apa mau nya , kebijakan segini bagus nya malah gak di dukung dan malah dihujat"
R1hQwelEGvU,gak nanya😂
R1hQwelEGvU,epep bisa gak
R1hQwelEGvU,Intinya :<br>16+ terima<br>-16 gak terima
R1hQwelEGvU,Padahal aku pengen jadi animator sejak remaja. Aku ini diatas 13 tahun tapi pengen jadi animator. Aku selalu kejar cita2ku dan ku up di medsos. :(
R1hQwelEGvU,Judol gimana dong malah menghancurkan kesenangan anak² korupsinya juga. Ah mending pindah negara aja deh dari pada di negara mundur
R1hQwelEGvU,I love Roblox i want play you anymore <br><br>Tetapi nanti Roblox akan di blokir🙂<br><br>David bazuki thank you udh buat game ini<br><br>Kami juga pengen hiburan <br>Bukan mau GK hiburan
R1hQwelEGvU,Gokil 😂😹🔥🙏
R1hQwelEGvU,There are a lot of gambling sites. What do you expect?
R1hQwelEGvU,"Negara siapa sih ini, gk ngerti lagi I semua di larang pantes gk maju maju, negara yg lebih maju aja gk sampe kayak gini nya, pindah negara lah aku ke Jepang kali ya, di situ bebas damai, capek saya dengan kondisi indonesia ini😒😤"
R1hQwelEGvU,Aku bisa buka bloker YouTube
R1hQwelEGvU,"Woi komdigi, tau arti korupsi kaga, liat nya judol dong bukan teknologi sialan. Anak muda udh top up segala apapun malah dibatasin, mending lu gantiin sebesar uang yang telah digunakan nya, kalo ga gantiin ditanyain lu di akhirat nanti"
R1hQwelEGvU,Tidak setuju
R1hQwelEGvU,gw sih fifty fifty aja. gw bikin konten audiens &lt;16 tahun. mungkin saatnya bikin konten audiens luar negeri.
R1hQwelEGvU,Roblox di hapus lah judol kapan di hapus
R1hQwelEGvU,"Terus kami mau nonton gimana?<br>Postingan MBG bermasalah gimana?<br>Kami mau bermain bersama teman gimana?<br>Kami mau saling ngobrol gimana?<br>Cara kami bersenang senang bagaimana?<br>Cara kami senang tanpa sosmed gimana?<br><br>Langkah terbaik? Ceh, terus langkah terbaik yang lu maksud ngehancurin kebahagiaan anak anak? Mental anak anak?"
R1hQwelEGvU,"kalau mau batas minimal umur 7 Ampe 12 tahun lah beg0 umur 13 keatas justru lebih butuh teknologi, gua doain ga jadi 😂"
R1hQwelEGvU,Woiii yang bener aja masa gak boleh YouTube sama Roblox kan romblox sekarang gak bisa chat sama YouTube gak aneh aneh kecuali orang dewasa woiii kami masih anak kecil masih 13 tahun mana ada nonton begituan pliss jangan di lakukan praturan anehhh itu karena semua anak termasuk bayi juga kena blokir kalian bikin praturan yang bener dong masak gak nyambung gitu anak bayi ya gak bisa nonton YouTube jangan lakukan ituuuuu!!!!!
R1hQwelEGvU,Seandainya Aku jadi WNS! (warga negara Swiss) tapi ada TV bleeeeee😝😝😝 tapi aku belajar gimana?!! Aku pake juga tetep buat belajar! KNP?!!!!!!!! GILIRAN JUDI KORUP KAGAK?!!! ITU DULU URUSIN BARU BEGINIAN! btw apk game <b>***</b> <b>*</b> gk di ituin kan?
R1hQwelEGvU,2026 tahun terburuk😢
R1hQwelEGvU,yg gitu aja gercep tapi judol malah di biarin 🙄
R1hQwelEGvU,Judol kok gak di hapus lebih bahaya untuk anak anak pikir lah urus judol dulu 😒
R1hQwelEGvU,"Langkah terbaik? MATAMU,yang ada malah bikin anak2 DEPRESI"
R1hQwelEGvU,Pemerintah dengkul bapaknya pecah
R1hQwelEGvU,"Good job! walaupun hasilnya seperti apa setidaknya negara hadir dalam hal ini. Oya selain medsos juga knalpot brong yg dipasang di motor yg mana banyak anak abg bahkan di bawah umur kebut kebutan dan mengganggu ketenangan dan hak masyarakat untuk dapat hidup nyaman di lingkungannya. Knalpot brong harus diberantas melalui kerjasama Menkeu, Mendag dan Kepolisian, toko toko spare part dan bengkel bengkel harus dikenakan sanksi dan denda yg jika dihitung lumayan utk pemasukan negara. Razia di rumah rumah kontrakan dan kost itu banyak motor knalpot brong di sana. Pasang mata mata memantau toko spare part dan bengkel yg memasang knalpot brong, lumayan hasilnya untuk pemasukan negara sekalian memberantas hal hal mudarat di masyarakat."
R1hQwelEGvU,Ya bagus sih kayak begini. TAPI HAPUS TU JUDOL 😡 ini tak mikir apa 😾👈🏻
R1hQwelEGvU,Gak setuju
R1hQwelEGvU,Iklan saja masih banyak promosi judi
R1hQwelEGvU,"Hmm,aplikasi yang membuat masa depan anak anak malah dinonaktifkan,emang bener bener pemerintah,menghambat iQ anak anak"
R1hQwelEGvU,"Jujur,sebenernya gak semua kek gitu,masa dari beberapa anak doang malah jadi satu negara yang kena?,gak worth it negara ini,kalau gasuka mbg dihujat mending yg bener kerjanya"
R1hQwelEGvU,Hei kok ngurusin tontonan eh ada benernya juga ya tapi ngurusin korupsi noh gak ngontak Ama mbg busuk
R1hQwelEGvU,Kenapa Roblox termasuk kan Roblox udh ada fitur age check😭
R1hQwelEGvU,Me chat aman berarti 🥴
R1hQwelEGvU,"negara luar yg lebih maju aja ga kayak gini😂, sosmed&quot; yang di batasi itu jga kan bsa buat belajar, nanti yang ga pernah sama sekali ikut&quot;an hal negatif juga harus pasrah, banyak banget hal yg di larang di negara ini, maju juga engga, banyak loh pejabat di negara ini yg korupsi, tapi ga dicegah tu?"
R1hQwelEGvU,Roblox jangan dong😢
R1hQwelEGvU,Saya setuju banget
R1hQwelEGvU,Pemerintah dodol🤬🤬
R1hQwelEGvU,He Anak anak kasian gak ada hiburan menurut saya jangan di lanjutkan si kasian soalnya
R1hQwelEGvU,"di YouTube kids ga banyak video edukasi, di YouTube kids gada jerome polin."
R1hQwelEGvU,"Judi online msh merajalela,,, artinya pemerintah melegalkan ya"
C8XBDjbPNNU,"Yg komen tidak setuju pasti bocil2 under 16 tahun ini 😂😂😂, belajar cil biar gk blegug"
C8XBDjbPNNU,Sekarang udah tanggal 29 jadi gw minta tolong gausah di hapus kalau ini HANYA HOAX
C8XBDjbPNNU,Peduli apa gue?<br>Kalau otak lu masih setengah nonton Mimin TOPIC INDONESIA SONOO profesi saya juga sebagai pelukis saya mencoba gambar di game kreativitas saya menambah kek Lo dah hapus judol sok sok an hapus tanda tanda sukses lohh.<br><br>Gausah hapus gausah ngatur kayak donatur titik no koma.
C8XBDjbPNNU,bye bye kiddo 👋🏻😂
C8XBDjbPNNU,"Seharusnya dibatasi saja, kenapa harus langsung di hapus"
C8XBDjbPNNU,Saya tidak setuju terkadang ada tugas dari sekolah untuk membuat fidio edukasi dan di aplod di medsos jadi saya kurang setuju dan terkadang anak anak meminjam henpon milik orang tuanya untuk melihat tik tok yutub dan bermain Roblox dan juga kasihan terhadap kreator anak di bawah umur Bakan kehilangan pekerjaannya atau sepi sekian terimakasih pak buk
C8XBDjbPNNU,Gak setuju😡😡😡😡😡
C8XBDjbPNNU,Entah knp sekarang ini banyak berita buruk gitu dan salah satu nya yt knp harus yt padahal aku cape cape bikin channel sub sudah banyak di blokir sia sia
C8XBDjbPNNU,di kasih uang berapa itu yg ngomong
C8XBDjbPNNU,"Seharusnya KONTENNYA diblok, bukan USERNYA"
C8XBDjbPNNU,"itu bagi org dewasa bagi kita ga yg ditanya yg setuju aja jir 🙄 di roblox udah gabisa chat malah ikut ikutan di blok avatar/karakter udah diawasain malah ikut ikutan jir gaasik tau 🥲 <a href=""https://www.youtube.com/watch?v=C8XBDjbPNNU&amp;t=149"">2:29</a>"
C8XBDjbPNNU,.........
C8XBDjbPNNU,Sya umur 16
C8XBDjbPNNU,Bohong
C8XBDjbPNNU,tidak aku tidak setuju karnaa konten kreator anak anak akan sepi penonton lagian medsos berguna untuk anak anak kecil karna ada channel yg untuk  menghibur anak kecil seperti cocomelon dan bing
C8XBDjbPNNU,Saya se7 apalagi di apk FB itu banyak banget vidio2?🤔
C8XBDjbPNNU,Bersiap lah tahun ini akan demo anaj2 bangsa
C8XBDjbPNNU,"tiktok di ban boleh sih. tapi youtube?! terus cari info atau cari tontonan yg baik dan membantu belajar bagaimana?<br>jangan ban semua medsos yg ada, akses info disini dan luar bagaimana? tv lama yg punya channel aja lagi rare sekarang, mau nonton berita dimana lagi kalau bukan youtube?"
C8XBDjbPNNU,"Masa depan gw hancur lah, udah masih dibawah umur, udah mimpinya tuh jadi youtuber terkenal, malah bulan ini menghilang😔😭🤞"
C8XBDjbPNNU,Berati gw nonton yutub kids😭🗿
C8XBDjbPNNU,Bentar lagi banyak peristiwa itu 😡☠️☠️☠️
C8XBDjbPNNU,bgi yg TDK setuju.itu hak kalian tp keputusan pemerintah itu psti ada tujuan baik nya.krn yg SDH membuat masa depan anak2 penerus bang skrg rusak ada lh DRI akun2 atau meksos2 itu
C8XBDjbPNNU,Sisi Negatif aja yang di liat
C8XBDjbPNNU,Pemerintah gak ada otak gak semua nya kayak gitu 😡
C8XBDjbPNNU,setuju aja sih gw...kembali ke zaman di mana belum ada hp....modal pakai buku....
C8XBDjbPNNU,Setuju kalau sudah 17 tahun baru boleh.
C8XBDjbPNNU,Sama gw gak setuju
C8XBDjbPNNU,"bagus !! medsos sgt merusak mental dan perilaku anak2 jaman skrg, omongan jd kasar, terpapar pornografi, kekerasan..cuma caranya gmn klo mereka malsuin umur..."
C8XBDjbPNNU,Setuju
C8XBDjbPNNU,Gua gk tau Apakah umur 11-15 tahun masih bisa akses internet😢
C8XBDjbPNNU,Aku tidak setuju😡 masa kalo udah punya akun yang susah-susah dirawat harus diblokir! Walaupun aman aku tetap tak setuju! Kenapa ga blokir langsung hal buruknya dan jangan hapus hal baiknya! Bagaimana aku bisa nonton Smurf Indonesia
C8XBDjbPNNU,Gua lebih baik pidah negara dari pada tinggal di konoha
C8XBDjbPNNU,Me chat aman 😂
C8XBDjbPNNU,banyak aplikasi ilegal...
C8XBDjbPNNU,"bro and sis, i mean media sosial gak seharusnya ditindak sampai sejauh itu, karena dari yang saya alami sendiri, banyak ability/kemampuan yang bisa kudapatkan, semisalnya ini peraturan sudah ada dari dulu, i cann&#39;t get ability ngoding, fotografi or videografi, graphic design, drawing, and many things, that all ability i can do because media social and now you what to block all, i don&#39;t get it, i need an more explanation???"
C8XBDjbPNNU,"kasihan deh anak bau kencur <a href=""UCkszU2WH9gy1mb0dV-11UJg/xsIfY4OqCd2T29sP54iAsAw""></a>"
C8XBDjbPNNU,Aku tidak setuju kalau YouTube di blokir. Kalau itu blokir terus kalau menambah pembelajaran matematika gimana? Kalau ada pertanyaan susah gimana? Terus kalau di YouTube kan ada isi tentang pembelajaran soal agama islam
C8XBDjbPNNU,"Maaf, saya ingin buka suara juga, saya sebagai animator dibawah umur tidak setuju, saya sia siakan kerja keras ku selama ini, saya juga ada niat untuk membantu menambah penghasilan ortu, saya juga belajar dari medsos, saya bersosialisasi di medsos, anak remaja 13 tahun keatas butuh kebebasan juga, umur segitu sudah bisa bedakan baik dan buruk, saya juga perlu medsos untuk belajar OSN, tidak mungkin saya belajar dari YouTube kids kan?"
C8XBDjbPNNU,Tidak setuju 🤬🤬🤬🤬🤬🤬🤬
C8XBDjbPNNU,"Setidaknya anak saya gak nonton p0rΠ09aF1 lah ya, makasih btw :D👍"
C8XBDjbPNNU,Robloxnya aja di belokir permanen
C8XBDjbPNNU,Kalau Youtube Kids Its Okelah Bebas
C8XBDjbPNNU,Ada Pola Tanganya
C8XBDjbPNNU,Oh Begini Aja Komdigi Untuk Youtube Original Untung yg Berkeluarga dan Punya Dikasih Kode Sandi Aja Bisa Pola Bisa Nomor Nomor Akun.
C8XBDjbPNNU,sangatlah setuju
C8XBDjbPNNU,"saya gak setuju karena orang korup aman dibiarin lah orang gakbersalah malah mau di hukum mati, ini juga prabowo mau ke iran mau mengakhiri perang alias damai lah negara aja gak beres apalagi mau ajak damai,katanya nanti indonesia emas 2045 nah yang benar indonesia cemas 2045"
C8XBDjbPNNU,Bagusss
C8XBDjbPNNU,Biar anak sekarang ini biar punya moral mana yang jelek dan mana yang baik anak jaman sekarang kebanyakan tak punya sopan
C8XBDjbPNNU,"konten kreator yg video nya buat anak anak bakal sepi , kan medsos ga cuma buat nonton bkep doang masih banyak buat yg laen"
C8XBDjbPNNU,Setuju supaya anak kembali dulu lagi
C8XBDjbPNNU,"yg lbih tepat yaitu,pemerinah membuat aturan krja sama dngn pihak medsos mewajibkn dptar ulang pke nik ktp"
C8XBDjbPNNU,sangat setuju
C8XBDjbPNNU,"Okay, who going to play medsos in the 2027-2028-2029. Like that was the stupid thing ive ever hear. Look,a lot of people and teacher and principal are agree and happy to see that banning medsos was a good thing for KOMDIGI because teenager spent way too much time dancing,playing,and watching. Like if they hit march 28 (which is in indonesia) they gonna protes and riot against KOMDIGI in front of a thousand of teenager, just like were<br>see in 1998 Demo. Look, if KOMDIGI listened to us they will happy and here some thing that KOMDIGI didn&#39;t know about the ban<br>-Studied that from app except ChatGPT<br>-If they have a homework they use own hp to see the answer<br>-If they have a trip they use own hp to take a picture a upload/post on there own sosial media account for mermories and make more fun  and mermory for people"
C8XBDjbPNNU,Saya kurang setuju   kenapa  karena ini dunia iptek
C8XBDjbPNNU,Membingung kan rakyat kalo punya pejabat go blok mental ternak
C8XBDjbPNNU,"saya sebagai animator di bawah umur jujur tidak setuju dengan peraturan ini, di karenakan dengan profesi saya yaitu animator di bawah umur tidak akan bisa lagi mengupload animasi animasi buatan saya lagi, dan kalau begitu apa untung ny saya jadi animator? bakat saya tidak ingin saya sia siakan begitu saja pak/bu."
C8XBDjbPNNU,"KebayakAn org tuanya sendiri yg bikin akunya, gimana mau tau anaknya yg pake.aplikasinya di bolokir"
C8XBDjbPNNU,Nggk punya kerja&#39;an😂😂😂😂
C8XBDjbPNNU,"Betul ,kurangi ktergntungn media sosial."
C8XBDjbPNNU,Aplikasi VPN gimana tuh???
C8XBDjbPNNU,NAHHH AKHIRNYA Menkomdigi KERJA BENERAN SETELAH SEKIAN LAMA DI GOAA
C8XBDjbPNNU,Sangat setuju
C8XBDjbPNNU,Pemerintah disuruh bikin UU perampasan aset dari zaman tak enak sampai skrg zaman lebih tak enak tetap tak disahkan !!! Ancok tenan kok
C8XBDjbPNNU,Terus aku mau belajar sejarah dimana😢
C8XBDjbPNNU,Setuju banget
C8XBDjbPNNU,Kurang ajar ngapain YouTube ikut dibatasi juga 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
C8XBDjbPNNU,Tidak ada larangan menggunakan medsos pada anak yang berumur di bawah 16
C8XBDjbPNNU,Kurng ajar
C8XBDjbPNNU,Dasar warga indonesia yang gak becus😠😠😠😠😠😠😠😡😠
C8XBDjbPNNU,Saya tidak setuju 😠😠😡😠😠😠😠😠😠😠😡
C8XBDjbPNNU,Aturan warga di batasi sementara Mentri mencuri ngak di batasi...peraturan taik kucing .
C8XBDjbPNNU,Medsos yg  ga manfaat di Bent aja klo bener2 care sama masa depan anak bangsa
C8XBDjbPNNU,Anak diberi bny mudratnya
C8XBDjbPNNU,Se7
C8XBDjbPNNU,"Kami sangat setuju,.. Kalo  bisa tutup semua,.."
C8XBDjbPNNU,Jangan hanya melarang ksh solusi dong pemerintah/pejabat
C8XBDjbPNNU,Takut viralin MBG
C8XBDjbPNNU,Setuju...
C8XBDjbPNNU,Setuju banget. <br>Lagian ngapain juga anak-anak punya medsos.
dVTaBKZLsds,"YouTube katanya juga diblokir, tapi menurut itu berlebihan (dibagian YouTube) soalnya ada beberapa anak sekolah mengunakan YouTube sebagai bahan pembelajaran contoh seni dan kerajinan!"
dVTaBKZLsds,Aku setuju kalau Roblox diblokir
dVTaBKZLsds,kembalikan privasi ku !
dVTaBKZLsds,kalian yang punya buzzer mengotori ruang maya. BERSIHKAN !
dVTaBKZLsds,Wait kenapa game Roblox di blokir😂
dVTaBKZLsds,Ini dah tanggal 30 loh
dVTaBKZLsds,Setujuuu setujuuuu setujuu sekali
