video_id,comment,clean_comment,label
KFR9jjVi1D4,"Berpendapat walaupun panjang (sbelum rame komennya):<br><br>Meskipun pembatasan media sosial bertujuan untuk melindungi anak, terdapat beberapa kekurangan atau dampak negatif yang mungkin muncul jika anak di bawah umur sama sekali tidak diberikan akses, di antaranya: <br>Kehilangan Akses Informasi Penting: Media sosial sering kali menjadi sumber informasi terkini mengenai kesehatan, isu sosial, hingga edukasi yang mungkin tidak mereka dapatkan dari saluran tradisional.<br>Hambatan dalam Membangun Identitas diri: Bagi remaja, media sosial merupakan ruang untuk mengeksplorasi diri, membangun identitas, dan mengekspresikan kreativitas mereka di era digital.<br>Kesenjangan Keterampilan Digital: Tanpa paparan awal yang terarah, anak mungkin tertinggal dalam memahami cara kerja teknologi komunikasi modern dan etika berinternet (digital literacy) dibandingkan teman sebayanya.<br>Isolasi Sosial: Karena sebagian besar interaksi sosial sebaya saat ini berpindah ke platform digital, anak yang tidak menggunakan medsos berisiko merasa terkucilkan atau kehilangan momen penting dalam lingkaran pertemanan mereka.<br>Potensi Penggunaan &quot;Ilegal&quot;: Larangan yang terlalu ketat tanpa edukasi dapat memicu anak untuk mencari cara lain (seperti memalsukan umur) guna mengakses medsos tanpa pengawasan, yang justru lebih berbahaya.",berpendapat walaupun panjang sbelum rame komennyameskipun pembatasan media sosial bertujuan untuk melindungi anak terdapat beberapa kekurangan atau dampak negatif yang mungkin muncul jika anak di bawah umur sama sekali tidak diberikan akses di antaranya kehilangan akses informasi penting media sosial sering kali menjadi sumber informasi terkini mengenai kesehatan isu sosial hingga edukasi yang mungkin tidak mereka dapatkan dari saluran tradisionalhambatan dalam membangun identitas diri bagi remaja media sosial merupakan ruang untuk mengeksplorasi diri membangun identitas dan mengekspresikan kreativitas mereka di era digitalkesenjangan keterampilan digital tanpa paparan awal yang terarah anak mungkin tertinggal dalam memahami cara kerja teknologi komunikasi modern dan etika berinternet digital literacy dibandingkan teman sebayanyaisolasi sosial karena sebagian besar interaksi sosial sebaya saat ini berpindah ke platform digital anak yang tidak menggunakan medsos berisiko merasa terkucilkan atau kehilangan momen penting dalam lingkaran pertemanan merekapotensi penggunaan ilegal larangan yang terlalu ketat tanpa edukasi dapat memicu anak untuk mencari cara lain seperti memalsukan umur guna mengakses medsos tanpa pengawasan yang justru lebih berbahaya,negative
0Sa4S97M-uM,Memang judol dan pinjol itu sangat meresahkan di media sosial jadi kali ini saya setuju ☝️☝️☝️☝️,memang judol dan pinjol itu sangat meresahkan di media sosial jadi kali ini saya setuju,positive
C8XBDjbPNNU,tidak aku tidak setuju karnaa konten kreator anak anak akan sepi penonton lagian medsos berguna untuk anak anak kecil karna ada channel yg untuk  menghibur anak kecil seperti cocomelon dan bing,tidak aku tidak setuju karnaa konten kreator anak anak akan sepi penonton lagian medsos berguna untuk anak anak kecil karna ada channel yg untuk menghibur anak kecil seperti cocomelon dan bing,negative
LSrWXE05LNY,Hoax gak sih?,hoax gak sih,neutral
2BdXibzPPyc,Channelku😭,channelku,negative
OBb8iLYgMu4,Roblox28😢😢😢,roblox28,neutral
8i7X3KrGeF0,jadi boleh main roblox gua udah topup mahal 2 malah di blokir gua udah topup 900rb lebih,jadi boleh main roblox gua udah topup mahal 2 malah di blokir gua udah topup 900rb lebih,negative
LSrWXE05LNY,Kenapa ANDA MEMBAUT BELIAU CEMAS!!!<br>MEREKA PUNYA HAK MEREKA SENDIRI!!!,kenapa anda membaut beliau cemasmereka punya hak mereka sendiri,negative
LFfRhLKHdJA,😂😂😂😂 langkah mengurangi kritik 😂😂😂,langkah mengurangi kritik,neutral
19eKDDkJt6w,"Hoax guys tadi aku liat roblox, Instagram, tiktok, YouTube masih ada lohhh hoax hoaxx",hoax guys tadi aku liat roblox instagram tiktok youtube masih ada lohhh hoax hoaxx,neutral
8i7X3KrGeF0,Enggak tuh❤❤,enggak tuh,neutral
V_mvjaonG-w,bagus harus dimulai ini ..,bagus harus dimulai ini,positive
LFfRhLKHdJA,Kbanyakan omon&quot; sama sperti jnjungannya. Judol gmn masih bagi hasil?,kbanyakan omon sama sperti jnjungannya judol gmn masih bagi hasil,negative
V_mvjaonG-w,👍.. keren,keren,positive
0Sa4S97M-uM,Setuju pembatasan tsb utk melindungi pertumbuhan mentalitas anak2,setuju pembatasan tsb utk melindungi pertumbuhan mentalitas anak2,positive
p8p-sAq_hhI,KOK KORUPSI GAK DI URUS GA ADIL BGT,kok korupsi gak di urus ga adil bgt,negative
hzDavp3DQo4,"Ancaman negara ini adalah pemerintah yg korup dan tolol, dan itu adalah ancaman nyata",ancaman negara ini adalah pemerintah yg korup dan tolol dan itu adalah ancaman nyata
QDj0g7Xw2rg,Saya 21 tahun,saya 21 tahun,negative
OBb8iLYgMu4,Kalau Roblox dihapus yuk kembali ke pkxd,kalau roblox dihapus yuk kembali ke pkxd,neutral
OBb8iLYgMu4,woy kok belum masih aman coyyy!!!!!!!!,woy kok belum masih aman coyyy,neutral
vk2Ynj24qNA,Gak gitu juga kasihan buat yg nabung beli hp mereka pake duit itu pun mereka mati Matian buat beli ini pun malah Batasin coba kalo anak 13 tahun nonton YouTube kids gak lucu kan <br>Pemerintah enak tinggal baut <br>Peraturan ajah giliran judol slot penipuan gak di urusin <br>Ini yg baut negara Kita GK maju maju pemerintah nya gini😂😂,gak gitu juga kasihan buat yg nabung beli hp mereka pake duit itu pun mereka mati matian buat beli ini pun malah batasin coba kalo anak 13 tahun nonton youtube kids gak lucu kan pemerintah enak tinggal baut peraturan ajah giliran judol slot penipuan gak di urusin ini yg baut negara kita gk maju maju pemerintah nya gini,negative
aZEtsruDoQc,Kan masih bisa di palsuin min tahun lahirnya bikin di email nya,kan masih bisa di palsuin min tahun lahirnya bikin di email nya,neutral
2BdXibzPPyc,menjaga anak dari platfrom digital❎ menghancurkan harapan dan semangat anak untuk berkreasi✅ memang absolute cinema🥶🥶,menjaga anak dari platfrom digital menghancurkan harapan dan semangat anak untuk berkreasi memang absolute cinema,negative
LFfRhLKHdJA,Melarangnya bagaimana ...<br>Coba gw pingin dengar,melarangnya bagaimana coba gw pingin dengar,neutral
DfYhY-bKsZI,Pala kau lah terbaik,pala kau lah terbaik,negative
LSrWXE05LNY,Mana nya koncet udh 28 Maret ini,mana nya koncet udh 28 maret ini,neutral
C8XBDjbPNNU,Saya tidak setuju terkadang ada tugas dari sekolah untuk membuat fidio edukasi dan di aplod di medsos jadi saya kurang setuju dan terkadang anak anak meminjam henpon milik orang tuanya untuk melihat tik tok yutub dan bermain Roblox dan juga kasihan terhadap kreator anak di bawah umur Bakan kehilangan pekerjaannya atau sepi sekian terimakasih pak buk,saya tidak setuju terkadang ada tugas dari sekolah untuk membuat fidio edukasi dan di aplod di medsos jadi saya kurang setuju dan terkadang anak anak meminjam henpon milik orang tuanya untuk melihat tik tok yutub dan bermain roblox dan juga kasihan terhadap kreator anak di bawah umur bakan kehilangan pekerjaannya atau sepi sekian terimakasih pak buk,negative
aZEtsruDoQc,Kesel banget,kesel banget,negative
Hy5rx58GES4,"Yey, umurku 17 thum😊",yey umurku 17 thum,positive
0Sa4S97M-uM,"Hahahaha dah mayan lah tapi JUDOL tuh meraja lela.... di biarin aja, hal yg besar masalah judol napa gak segera di tangani. Apa gak mampu tutup semua JUDOL? Atau ada dapet upeti dari JUDOL",hahahaha dah mayan lah tapi judol tuh meraja lela di biarin aja hal yg besar masalah judol napa gak segera di tangani apa gak mampu tutup semua judol atau ada dapet upeti dari judol,positive
R1hQwelEGvU,"Bagus nih, biar pecandu porno berkurang",bagus nih biar pecandu porno berkurang,positive
hzDavp3DQo4,Hai aku masih ada,hai aku masih ada,neutral
JrCe8CVR1KY,kalo umur 20 tahun boleh😅,kalo umur 20 tahun boleh,neutral
LSrWXE05LNY,Koruptor,koruptor,neutral
NzMXdwZm8B0,Tapi kan anak-anak udah ambil video yang benar lagian jugaItukan aktivitas kita sehari-hari 😢😢 ❤️💔😂,tapi kan anakanak udah ambil video yang benar lagian jugaitukan aktivitas kita seharihari,negative
2YHfX7PzVNM,OMON OMON,omon omon,neutral
p8p-sAq_hhI,Asukamupemrinta🤬🤬🤬💔991,asukamupemrinta991,negative
0Sa4S97M-uM,Saya sebagai penonton YouTube diblok 😢,saya sebagai penonton youtube diblok,negative
LSrWXE05LNY,udah ngerampas akun sok ngatur lagi,udah ngerampas akun sok ngatur lagi,negative
lM-QZ4uCXuk,prett 😂,prett,neutral
lM-QZ4uCXuk,SETUJU. KAPAN MULAI?,setuju kapan mulai,positive
lM-QZ4uCXuk,Ga papa ga main itu tapi kita bisa main mobiel legeens😊😂,ga papa ga main itu tapi kita bisa main mobiel legeens,neutral
19eKDDkJt6w,Ayo semua demo robot gak boleh dihapus!!!!!🤬🤬🤬,ayo semua demo robot gak boleh dihapus,negative
R1hQwelEGvU,epep bisa gak,epep bisa gak,neutral
0Sa4S97M-uM,Judi online blokir dulu...,judi online blokir dulu,neutral
Hy5rx58GES4,"Nah ini baru aturan yg bener,sangat se7",nah ini baru aturan yg benersangat se7,positive
LSrWXE05LNY,"youtube, titok salah apa aku suka banget ya sama youtube, tiktok ibu aku juga suka instagram,Facebook 🤬🤬🤬🤬😡😡😡😡👊👊👊👊",youtube titok salah apa aku suka banget ya sama youtube tiktok ibu aku juga suka instagramfacebook,negative
_M85Z0Beq_g,Gua ini ngetek tanggal 28 Maret 2026,gua ini ngetek tanggal 28 maret 2026,neutral
JrCe8CVR1KY,belajar muluu😭😭😭😭 aku cuman mau dihibur dengen hp napa dah😭😭😭😭😭,belajar muluu aku cuman mau dihibur dengen hp napa dah,negative
V_mvjaonG-w,"Amerika Eropa aja bebas main medsos malah jadi negara maju , lah indo kalo anak di batasi ntar gaptek kapan maju nya ini negara",amerika eropa aja bebas main medsos malah jadi negara maju lah indo kalo anak di batasi ntar gaptek kapan maju nya ini negara,negative
JrCe8CVR1KY,Ah rusak ini negara udah ga bener korup di biarkan warga di siksa gabener harusnya hanya membatasi vidio tidak benar bukan semua,ah rusak ini negara udah ga bener korup di biarkan warga di siksa gabener harusnya hanya membatasi vidio tidak benar bukan semua,negative
fX2bE5ecHy4,Mana ga ada?,mana ga ada,neutral
0Sa4S97M-uM,KORUPSI BELOM JUDI BELOM,korupsi belom judi belom,neutral
lM-QZ4uCXuk,sok ngatur😂,sok ngatur,negative
dVTaBKZLsds,Setuju ...,setuju,positive
hzDavp3DQo4,komdigi ajarkan: ilmu. sedangkan roblox: evade=saling menolong at a pizza place=cara menjadi tukang pizza   99 malam dihutan=cara  hidup di hutan obby trool= melatih kesabaran brookhaven=cara hidup,komdigi ajarkan ilmu sedangkan roblox evadesaling menolong at a pizza placecara menjadi tukang pizza 99 malam dihutancara hidup di hutan obby trool melatih kesabaran brookhavencara hidup,neutral
R1hQwelEGvU,Lu jangan Ngatur akun saya banyak konten HP kalo saya ulang buat baru akun jangan buat Gaduh saya dalah Gw gak Setuju,lu jangan ngatur akun saya banyak konten hp kalo saya ulang buat baru akun jangan buat gaduh saya dalah gw gak setuju,negative
TdyE62mSXx0,Gimana ini subs udh banyak mau blokir ya,gimana ini subs udh banyak mau blokir ya,negative
0Sa4S97M-uM,ingat ini dari tuhan bukan dari pemerintah untuk apa kita ikuti tikus berdasi<br>yang taunya korupsi korupsi korupsi ingat dedy mulyadi adalah pemerintah terbaik<br>minecraft saja di ak kalau game edukasi memang benar 100% bukan hanya bok* p boke* dan bok*p,ingat ini dari tuhan bukan dari pemerintah untuk apa kita ikuti tikus berdasiyang taunya korupsi korupsi korupsi ingat dedy mulyadi adalah pemerintah terbaikminecraft saja di ak kalau game edukasi memang benar 100 bukan hanya bok p boke dan bokp,negative
19eKDDkJt6w,Jangan dihapus roblox,jangan dihapus roblox,negative
R1hQwelEGvU,"negara luar yg lebih maju aja ga kayak gini😂, sosmed&quot; yang di batasi itu jga kan bsa buat belajar, nanti yang ga pernah sama sekali ikut&quot;an hal negatif juga harus pasrah, banyak banget hal yg di larang di negara ini, maju juga engga, banyak loh pejabat di negara ini yg korupsi, tapi ga dicegah tu?",negara luar yg lebih maju aja ga kayak gini sosmed yang di batasi itu jga kan bsa buat belajar nanti yang ga pernah sama sekali ikutan hal negatif juga harus pasrah banyak banget hal yg di larang di negara ini maju juga engga banyak loh pejabat di negara ini yg korupsi tapi ga dicegah tu,negative
V_mvjaonG-w,Aneh² ae coba koroptor yg di larang sembunyikan hasil koropsinya.,aneh ae coba koroptor yg di larang sembunyikan hasil koropsinya,negative
RsKRrIp--Mg,Bentar donlod youtube kids dulu,bentar donlod youtube kids dulu
vk2Ynj24qNA,"Aplikasinya kalau udah di batasi,kasih aplikasi yang disaranin sesuai umur kayak di china,rusia  mereka memboikot tapi kasih aplikasi pengganti yang aman dan baik",aplikasinya kalau udah di batasikasih aplikasi yang disaranin sesuai umur kayak di chinarusia mereka memboikot tapi kasih aplikasi pengganti yang aman dan baik,negative
C8XBDjbPNNU,Oh Begini Aja Komdigi Untuk Youtube Original Untung yg Berkeluarga dan Punya Dikasih Kode Sandi Aja Bisa Pola Bisa Nomor Nomor Akun.,oh begini aja komdigi untuk youtube original untung yg berkeluarga dan punya dikasih kode sandi aja bisa pola bisa nomor nomor akun,positive
2YHfX7PzVNM,Omon omon?,omon omon,neutral
Hy5rx58GES4,HOAX,hoax,neutral
vk2Ynj24qNA,Yaudah tinggal bikin akun baru aja yang umurnya lebih dari 16 tahun kita anak anai seperti aku praremaja aja udah tahu ya <br>Tapi semua masalah GK bisa diselesaiin dengan di nonaktifkan,yaudah tinggal bikin akun baru aja yang umurnya lebih dari 16 tahun kita anak anai seperti aku praremaja aja udah tahu ya tapi semua masalah gk bisa diselesaiin dengan di nonaktifkan,negative
OBb8iLYgMu4,Bahasa nya depan apa,bahasa nya depan apa,neutral
fX2bE5ecHy4,"Bu komdigi, udah subscribe channel komdigi tv",bu komdigi udah subscribe channel komdigi tv,neutral
LFfRhLKHdJA,sebentar lagi pemerintah mewajibkan punya surat izinnya 😂😂😂 bikinnya bayar 😂 UUD Ujung Ujungnya Duit 😂😂,sebentar lagi pemerintah mewajibkan punya surat izinnya bikinnya bayar uud ujung ujungnya duit,negative
dVTaBKZLsds,Bacot udah rusak otak anak anak gara gara hp baru kau bikin kayak gini,bacot udah rusak otak anak anak gara gara hp baru kau bikin kayak gini,positive
_M85Z0Beq_g,TikTok YouTube hingga roblox tidak masuk akun anak2 karena di bawah 16 tahun…😅,tiktok youtube hingga roblox tidak masuk akun anak2 karena di bawah 16 tahun,neutral
lM-QZ4uCXuk,FF di blokir ga😢,ff di blokir ga,neutral
lM-QZ4uCXuk,Kalo mau blokir minimal jangan Roblox ga guna lebih guna sawit lahan nya banyak sono tanem sawit bikin banjir tau yeu kocak😒,kalo mau blokir minimal jangan roblox ga guna lebih guna sawit lahan nya banyak sono tanem sawit bikin banjir tau yeu kocak,negative
LSrWXE05LNY,"Pemerintah larang judol dan korupsi  malah larang kesenangan anak anak dasar manusia tidak punya otak anak anak adalah sebuah kesenangan dan kegembiraan tapi dihancurkan oleh kalian kenapa harus begini kami saja sudah cape cape berjuang kenapa kita malah di salahi,bukannya orang dewasa lebih tidak waras dari pada anak anak,saya aja bikin konten  di saranin orang tua saya biar ga aneh aneh ,dan juga aku sudah capek capek buat tapi malah dapet berita seperti ini<br>CEPAT GAGAL RESMIKAN ANAK ANAK PUNYA MEDSOS<br>BIARKAN MEREKA SENANG",pemerintah larang judol dan korupsi malah larang kesenangan anak anak dasar manusia tidak punya otak anak anak adalah sebuah kesenangan dan kegembiraan tapi dihancurkan oleh kalian kenapa harus begini kami saja sudah cape cape berjuang kenapa kita malah di salahibukannya orang dewasa lebih tidak waras dari pada anak anaksaya aja bikin konten di saranin orang tua saya biar ga aneh aneh dan juga aku sudah capek capek buat tapi malah dapet berita seperti inicepat gagal resmikan anak anak punya medsosbiarkan mereka senang,negative
V_mvjaonG-w,"Sangat setuju , Karena merusak  mata dan kerusakan moral anak  bangsa kita . Trmksh kalau berita ini benar adanya .",sangat setuju karena merusak mata dan kerusakan moral anak bangsa kita trmksh kalau berita ini benar adanya,positive
JrCe8CVR1KY,tidakkkkk umur saya 7 tahun😢😢😭😭😭😭😭😭😭😭,tidakkkkk umur saya 7 tahun,negative
viGBwFO3nDA,Hoax ini,hoax ini,neutral
RsKRrIp--Mg,Kalo aku mau seharusnya jgn di bawah 16 Krn di sekolah gw kalo kls 6 udh tka dan kls 6 umurnya 12 seharusnya dibawah 9-10 atau 11-12 di nonaktifkan lebih bagus,kalo aku mau seharusnya jgn di bawah 16 krn di sekolah gw kalo kls 6 udh tka dan kls 6 umurnya 12 seharusnya dibawah 910 atau 1112 di nonaktifkan lebih bagus,negative
vk2Ynj24qNA,Yah... Udah susah susah dapet 200 subcribe akhirnya harus quit,yah udah susah susah dapet 200 subcribe akhirnya harus quit,negative
tuaZNgn2rcc,Pertanyaan:<br>1. Selama ini ortu melakukan apa ya untuk mengawasi dan membimbing anak-anaknya?<br>2. Ibu ini juga sebelum menjabat melakukan apa ya untuk mengawasi dan membimbing anak-anaknya?<br>3. Judol kenapa belum selesai kasusnya?,pertanyaan1 selama ini ortu melakukan apa ya untuk mengawasi dan membimbing anakanaknya2 ibu ini juga sebelum menjabat melakukan apa ya untuk mengawasi dan membimbing anakanaknya3 judol kenapa belum selesai kasusnya,negative
TdyE62mSXx0,"Terus kita hiburan nya gimana,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡🤬🤬🤬🤬",terus kita hiburan nya gimana,negative
LFfRhLKHdJA,"*<br>MENTERI TANPA HIJAB?????DEMI TOLOLRANSI???? BISA JADI DIA NON ISLAM??,,*",menteri tanpa hijabdemi tololransi bisa jadi dia non islam,neutral
nVMFsgHRcnY,Semua game boleh asal jangan whatsapp soalnya ada grup sekolah 😢,semua game boleh asal jangan whatsapp soalnya ada grup sekolah,positive
V_mvjaonG-w,"Kalau pakai KTP dan verifikasi wajah gw rasa celanya kecil, tapi mirip mirip  pinjol ya 😂😂😂😂😂",kalau pakai ktp dan verifikasi wajah gw rasa celanya kecil tapi mirip mirip pinjol ya,positive
KFR9jjVi1D4,Dengan cara begitu tidak Efektif kasihan anak2 tidak bisa menggunakan media sosial segala macam peraturan pemerintah tidak setuju <br>Uruslah perekonomian untuk Rakyat kita masih banyak pengangguran dan kelaparan 😢😢,dengan cara begitu tidak efektif kasihan anak2 tidak bisa menggunakan media sosial segala macam peraturan pemerintah tidak setuju uruslah perekonomian untuk rakyat kita masih banyak pengangguran dan kelaparan,negative
OTk4HFU-xn8,"<i>Kenapa gw bilang ini percuma? Sebab yang namanya medsos tidak pernah cek KTP dll mulai dari pendaftaran akun baru (pembuatan awal), cuma minta Gmail, seperti Facebook, dan lainnya, jadi orang dengan mudahnya tinggal daftar aja pake Gmail, usia bisa dikarang di Gmail, tgl lahir, dll, dan anehnya menurut gw, walaupun pembatasan ini resmi diberlakukan, bagaimana cara pemerintah bisa tau bahwa yang pakai medsos bukan bocil di bawah umur, sebab gw buka aja di sini ya rahasianya, aplikasi Weelife juga bocil banyak yang pake tapi banyak yang nyamar jadi umur 18 tahun, terus ajak gandengan tangan dan pelukan sama gw di game, pas gw tanya umur brp, ternyata 14 thn. Malah ada yang 12. Lahh gw pacaran sama bocil ternyata. Itu sebabnya gw bilang percuma pemerintah mau membatasi bagaimana pun, sebab di game itu bisa nyamar jadi org dewasa dan bisa pelukan, ciuman bahkan di game.</i><br><br><i>bahkan saat gw ngetik tulisan ini, apps nya masih ada di HP gw.</i>",kenapa gw bilang ini percuma sebab yang namanya medsos tidak pernah cek ktp dll mulai dari pendaftaran akun baru pembuatan awal cuma minta gmail seperti facebook dan lainnya jadi orang dengan mudahnya tinggal daftar aja pake gmail usia bisa dikarang di gmail tgl lahir dll dan anehnya menurut gw walaupun pembatasan ini resmi diberlakukan bagaimana cara pemerintah bisa tau bahwa yang pakai medsos bukan bocil di bawah umur sebab gw buka aja di sini ya rahasianya aplikasi weelife juga bocil banyak yang pake tapi banyak yang nyamar jadi umur 18 tahun terus ajak gandengan tangan dan pelukan sama gw di game pas gw tanya umur brp ternyata 14 thn malah ada yang 12 lahh gw pacaran sama bocil ternyata itu sebabnya gw bilang percuma pemerintah mau membatasi bagaimana pun sebab di game itu bisa nyamar jadi org dewasa dan bisa pelukan ciuman bahkan di gamebahkan saat gw ngetik tulisan ini apps nya masih ada di hp gw,negative
