video_id,comment,clean_comment
NzMXdwZm8B0,guys guys jangan marah dulu tapi kata teman gua itu cuma fake siapa yang setuju disini<br>👇,guys guys jangan marah dulu tapi kata teman gua itu cuma fake siapa yang setuju disini
NzMXdwZm8B0,Gua belajar dari mana gitu orang aku tuh belajar di you tube,gua belajar dari mana gitu orang aku tuh belajar di you tube
NzMXdwZm8B0,Youtube aman lahhhh 😢😢😢,youtube aman lahhhh
NzMXdwZm8B0,Please Jangan Di Blokir Roblox 😭😭😭🙏🙏🙏🙏🥀🥀🥀,please jangan di blokir roblox
NzMXdwZm8B0,Nggak jelas orang jadi kalau mau belajar dari buku nggak bisa mau mengirimkan untuk kawan nggak bisa😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,nggak jelas orang jadi kalau mau belajar dari buku nggak bisa mau mengirimkan untuk kawan nggak bisa
NzMXdwZm8B0,Apala😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡h pemerintah ini Jadi orang kalau apa mau ngetik sesuatu misalnya memakai kalkulator gimana,apala h pemerintah ini jadi orang kalau apa mau ngetik sesuatu misalnya memakai kalkulator gimana
NzMXdwZm8B0,Masa gini doang di banned urusi judol aja,masa gini doang di banned urusi judol aja
NzMXdwZm8B0,Cara belajar dari youtube gimana? 😡😡🤬,cara belajar dari youtube gimana
NzMXdwZm8B0,Ya Allah 😢😢😢😢😢😢,ya allah
NzMXdwZm8B0,Kenapa capcut tidak di blokir juga?,kenapa capcut tidak di blokir juga
NzMXdwZm8B0,Judi SMA DPR GK di urusi dulu lh in malah gini dlu yg di pentingkan😡,judi sma dpr gk di urusi dulu lh in malah gini dlu yg di pentingkan
NzMXdwZm8B0,Ih peraturan gak jelas 😡,ih peraturan gak jelas
NzMXdwZm8B0,Ini bohongan kalau benaran gw gerebek,ini bohongan kalau benaran gw gerebek
NzMXdwZm8B0,"<a href=""https://www.youtube.com/watch?v=NzMXdwZm8B0&amp;t=71"">1:11</a> :Masa roblox di blokir tapi mobile legend, free fire, pubg nggak di blokir, padahal hal negatifnya lebih besar 3 game itu daripada roblox, emang nih negara konoha😮‍💨Masa roblox di blokir tapi mobile legend, free fire, pubg nggak di blokir, padahal hal negatifnya lebih besar 3 game itu daripada roblox, emang nih namanya juga negara konoha😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨😮‍💨",masa roblox di blokir tapi mobile legend free fire pubg nggak di blokir padahal hal negatifnya lebih besar 3 game itu daripada roblox emang nih negara konoha masa roblox di blokir tapi mobile legend free fire pubg nggak di blokir padahal hal negatifnya lebih besar 3 game itu daripada roblox emang nih namanya juga negara konoha
NzMXdwZm8B0,"jgn salah paham woiii, kata perintah cuma di batasiiiii bukan selamanya aaaa😹😹",jgn salah paham woiii kata perintah cuma di batasiiiii bukan selamanya aaaa
NzMXdwZm8B0,UDH SEMUA DIAM!! HARUS PENGATURAN MALAH KALIAN BANTA PEMERINTAH DODOL DASAR KALIAN SEMUA,udh semua diam harus pengaturan malah kalian banta pemerintah dodol dasar kalian semua
NzMXdwZm8B0,Nggak jelas banget 😡😡😡😡😡😡😡😡😡 pemerintah Thai,nggak jelas banget pemerintah thai
NzMXdwZm8B0,sosmed di batasi <br>koruptor di biarin😹😹😹😹,sosmed di batasi koruptor di biarin
NzMXdwZm8B0,Tapi kan anak-anak udah ambil video yang benar lagian jugaItukan aktivitas kita sehari-hari 😢😢 ❤️💔😂,tapi kan anak anak udah ambil video yang benar lagian jugaitukan aktivitas kita sehari hari
NzMXdwZm8B0,Is it really necessary?,is it really necessary
NzMXdwZm8B0,Aku benci 😡😡,aku benci
NzMXdwZm8B0,Aduh gimana umur ku udah 16 lagi gimana sedikit lagi mau 28 maret 2026😢😢,aduh gimana umur ku udah 16 lagi gimana sedikit lagi mau 28 maret 2026
NzMXdwZm8B0,Akun yutube anak ku hilang. Padahal isinya video2 Salawat. Ankki jadi nangis kerena video salawat dan video klip yg dibuatnya hilang beserta akunnya😢😢😢😢,akun yutube anak ku hilang padahal isinya video2 salawat ankki jadi nangis kerena video salawat dan video klip yg dibuatnya hilang beserta akunnya
R1hQwelEGvU,ANAK ANAK DIBAWAH 16 TAHUN GUA UDAH TAU CARA LOGIN YA LU SEMUA BUAT AKUN TERUS TANGGAL LAHIR SETING dibawah tanggal sebuluh kalian udah bisa bikin akun kalian hadeh komdigi komdigi celah keamanan ya gampang di temuin,anak anak dibawah 16 tahun gua udah tau cara login ya lu semua buat akun terus tanggal lahir seting dibawah tanggal sebuluh kalian udah bisa bikin akun kalian hadeh komdigi komdigi celah keamanan ya gampang di temuin
R1hQwelEGvU,Wokwokwkwk kocak,wokwokwkwk kocak
R1hQwelEGvU,Tidak..... Banyak bocah tantrum di komentar 😭,tidak banyak bocah tantrum di komentar
R1hQwelEGvU,"Ihhhh gaje,emak sapa sih iniiiiiii",ihhhh gaje emak sapa sih iniiiiiii
R1hQwelEGvU,Bubarkan mabar jangan ada games online,bubarkan mabar jangan ada games online
R1hQwelEGvU,LAH NGATUR,lah ngatur
R1hQwelEGvU,Hah,hah
R1hQwelEGvU,mana,mana
R1hQwelEGvU,Lu jangan Ngatur akun saya banyak konten HP kalo saya ulang buat baru akun jangan buat Gaduh saya dalah Gw gak Setuju,lu jangan ngatur akun saya banyak konten hp kalo saya ulang buat baru akun jangan buat gaduh saya dalah gw gak setuju
R1hQwelEGvU,"Besok sudah tanggal 28 maret,akun ini sudah di blokir. Selamat tinggal 😢",besok sudah tanggal 28 maret akun ini sudah di blokir selamat tinggal
R1hQwelEGvU,Kembalikan aja aku mau nonton lagi itu medsos bang,kembalikan aja aku mau nonton lagi itu medsos bang
R1hQwelEGvU,Sekarang sosial media sekarang ap? Judol gitu?,sekarang sosial media sekarang ap judol gitu
R1hQwelEGvU,Makasih banyak min,makasih banyak min
R1hQwelEGvU,Disini yg deket 16 (15-17)?<br><br>👇👇,disini yg deket 16 15 17
R1hQwelEGvU,"Ku doa, in   Semoga kamu dan tim pendek umur amiin 😇😇😇",ku doa in semoga kamu dan tim pendek umur amiin
R1hQwelEGvU,Tu kan apakah kata saya benar ✅ kalian jgn sampai ngasih hp / tapi ke anak² di bawah 👇👇👇usia 16 thn,tu kan apakah kata saya benar kalian jgn sampai ngasih hp tapi ke anak di bawah usia 16 thn
R1hQwelEGvU,"Bagus nih, biar pecandu porno berkurang",bagus nih biar pecandu porno berkurang
R1hQwelEGvU,Kebenaran pelit telah Dimulai.. 🥀,kebenaran pelit telah dimulai
R1hQwelEGvU,"<a href=""https://www.youtube.com/watch?v=R1hQwelEGvU&amp;t=80"">1:20</a> iya lah!!! Aku ngluh. Langkah terbaik apanya.",iya lah aku ngluh langkah terbaik apanya
R1hQwelEGvU,Ibarat anak kita mau makan ikan pasti kita ajarin jangan makan durinya bukan berarti gk boleh makan ikan. Nah jadi sama seharusnya dibatasi bukan di nonaktifkan,ibarat anak kita mau makan ikan pasti kita ajarin jangan makan durinya bukan berarti gk boleh makan ikan nah jadi sama seharusnya dibatasi bukan di nonaktifkan
R1hQwelEGvU,dan ff pubg ml gak kan itu bahasa kasar sodara ku juga bahasa nya kasar gara² ff<br>dan gak bisa berhenti omongan kasar dari 4nj1ng g0bl0k b4ng$4t,dan ff pubg ml gak kan itu bahasa kasar sodara ku juga bahasa nya kasar gara ff dan gak bisa berhenti omongan kasar dari 4nj1ng g0bl0k b4ng 4t
R1hQwelEGvU,Kenapa ff sama PUBG nggk juga? Pdhl itu game kekerasan yg ada tembakan tembakan nya dan malah rblx ada fitur parental terus juga kreatif bisa bikin game sendiri koding sendiri? PEMERINTAH INDONESIA PADA GK BENER mungkin gara gara Sule kecolongan 50 juta langsung maju pemerintah nya itu artis tapi pas yg kasus anak nyolong 19 juta buat PUBG GK maju pemerintah nya itu rakyat biasa bukan artis. URUSIN DULU TUH JUDI BUKAN GAME DULU! KALO GK BENER JDI PEMERINTAH GK USAH JADI PEMERINTAH. SAMA URUS DULU TUH PEMERINTAH YG KORUP. YANG SETUJU LIKE,kenapa ff sama pubg nggk juga pdhl itu game kekerasan yg ada tembakan tembakan nya dan malah rblx ada fitur parental terus juga kreatif bisa bikin game sendiri koding sendiri pemerintah indonesia pada gk bener mungkin gara gara sule kecolongan 50 juta langsung maju pemerintah nya itu artis tapi pas yg kasus anak nyolong 19 juta buat pubg gk maju pemerintah nya itu rakyat biasa bukan artis urusin dulu tuh judi bukan game dulu kalo gk bener jdi pemerintah gk usah jadi pemerintah sama urus dulu tuh pemerintah yg korup yang setuju like
R1hQwelEGvU,Judol tu di urusin gak jelas pemerintah Indonesia 👎👎,judol tu di urusin gak jelas pemerintah indonesia
R1hQwelEGvU,Berhentikan ini kita akan berbakti dengan orang tua tapi dengan satu syarat hp kita gak boleh dinonaktifkan kalau gak mau gak usah dipaksakan😇😇😇,berhentikan ini kita akan berbakti dengan orang tua tapi dengan satu syarat hp kita gak boleh dinonaktifkan kalau gak mau gak usah dipaksakan
R1hQwelEGvU,Roblox ban: okay i dont mind<br>SocMed ban: oh hel no,roblox ban okay i dont mind socmed ban oh hel no
R1hQwelEGvU,tapi kalau udah lama terus udah di atas 16 tahun boleh gak?   maksud nya pas udah lewat 28 Maret 2026 semoga di baca🙏🏻,tapi kalau udah lama terus udah di atas 16 tahun boleh gak maksud nya pas udah lewat 28 maret 2026 semoga di baca
R1hQwelEGvU,Kita demo saja,kita demo saja
R1hQwelEGvU,"Medsos terlalu mengerikan untuk anak-anak dibawah umur, jadi ini adalah langkah terbaik untuk anak Indonesia 🇮🇩",medsos terlalu mengerikan untuk anak anak dibawah umur jadi ini adalah langkah terbaik untuk anak indonesia
R1hQwelEGvU,Respect untuk komdigi yang ingin mencerdaskan bangsa🫡🇮🇩🇮🇩,respect untuk komdigi yang ingin mencerdaskan bangsa
R1hQwelEGvU,Pengumuman!!!!!!! Sudah ada orang yg memberi tahu cara gak diblokir oleh pemerintah!!! Bahaya bngt nih,pengumuman sudah ada orang yg memberi tahu cara gak diblokir oleh pemerintah bahaya bngt nih
R1hQwelEGvU,Baru kali ini aku setuju dg kebijakan Pemerintah❤,baru kali ini aku setuju dg kebijakan pemerintah
R1hQwelEGvU,Gak teriman  roblox mau di bolokir😡😡aku udah top robax harga 100   333robax,gak teriman roblox mau di bolokir aku udah top robax harga 100 333robax
R1hQwelEGvU,😭😭😭😭 ko gitu mau di bolokir,ko gitu mau di bolokir
R1hQwelEGvU,Kalau kayak gini aku pindah ke Minecraft,kalau kayak gini aku pindah ke minecraft
R1hQwelEGvU,Mending dibatasi,mending dibatasi
R1hQwelEGvU,"Brarti nanti isi sosmed YouTube,Ig,tiktok,dll banyak yg 17+ dong , soalnya dah ga ada anak2 wkwkkwkwk😂",brarti nanti isi sosmed youtube ig tiktok dll banyak yg 17 dong soalnya dah ga ada anak2 wkwkkwkwk
R1hQwelEGvU,Mutia Hafit yeping dong dari kemarin gak kering tu mulut😡,mutia hafit yeping dong dari kemarin gak kering tu mulut
R1hQwelEGvU,"Ada dua APK yang saya tidak setuju jika akan di blokir. 1 YouTube: beberapa sekolah banyak yang memberikan tutorial/tugas anak sekolah dari YouTube,maka dengan tidak adanya YouTube maka pendidikan Indonesia akan terhalang (INGAT SAAT INI PENDIDIKAN INDONESIA BISA DI KATAKAN BURUK JIKA DI BANDINGKAN KE NEGARA LAIN). 2 Roblox: Sebenernya jawabannya simpel, dari video di atas mengatakan bahwa sosial media akan di blokir, sedangkan Roblox itu game yang berjenis multiplayer, artinya percuma jika yang di blokir hanya Roblox, karena ada 1M+ Game yang menggunakan sistem multiplayer dan kemungkinan para pemain yang gamenya terkena blokir akan mencari game yang bersistem multiplayer juga yang artinya para pemain akan tetap bisa bermain bersama, Simpelnya (Roblox game multiplayer, jika di blokir orang akan mencari game multiplayer yang lain).",ada dua apk yang saya tidak setuju jika akan di blokir 1 youtube beberapa sekolah banyak yang memberikan tutorial tugas anak sekolah dari youtube maka dengan tidak adanya youtube maka pendidikan indonesia akan terhalang ingat saat ini pendidikan indonesia bisa di katakan buruk jika di bandingkan ke negara lain 2 roblox sebenernya jawabannya simpel dari video di atas mengatakan bahwa sosial media akan di blokir sedangkan roblox itu game yang berjenis multiplayer artinya percuma jika yang di blokir hanya roblox karena ada 1m game yang menggunakan sistem multiplayer dan kemungkinan para pemain yang gamenya terkena blokir akan mencari game yang bersistem multiplayer juga yang artinya para pemain akan tetap bisa bermain bersama simpelnya roblox game multiplayer jika di blokir orang akan mencari game multiplayer yang lain
R1hQwelEGvU,Mbak nya rela dibenci anak² untuk memperbaiki mereka terimakasih banyak 🥹🥹🥹,mbak nya rela dibenci anak untuk memperbaiki mereka terimakasih banyak
R1hQwelEGvU,Terus aku mau jadi YouTuber gimana caranya,terus aku mau jadi youtuber gimana caranya
R1hQwelEGvU,Pilih kasih kenapa harus robloxx harusnya game lain juga pemerintah pilih kasihhh ga adiilll 😌,pilih kasih kenapa harus robloxx harusnya game lain juga pemerintah pilih kasihhh ga adiilll
R1hQwelEGvU,Lah berarti bisa aja tiktok youtub sepi org yg buat rame2 bocil2 kyk kita2 gini,lah berarti bisa aja tiktok youtub sepi org yg buat rame2 bocil2 kyk kita2 gini
R1hQwelEGvU,Iklannn judollll duluuu woiii,iklannn judollll duluuu woiii
R1hQwelEGvU,Knp judol gak di blokir???,knp judol gak di blokir
R1hQwelEGvU,HMM ATURAN APA INI HAH LAMA LAMA DEMO LAGI INI MAH,hmm aturan apa ini hah lama lama demo lagi ini mah
R1hQwelEGvU,"Kalau Dari Saya Ini Sih Kagak Guna Sih (Jujur saja)<br><br>Btw, Ini Indonesia, Kebanyakan (Sebagian) Peran Ortu Saja Tidak Peduli Terhadap Pendidikan Anaknya Dan Justru Membiarkan Anak-anak Tersebut Mengakses Medsos Tanpa Sebab, Seharusnya Peran Ortu Harus Lebih Penting Mengembangkan Anak-anak dalam pendidikan dan Adab agar merekalah yg bisa memajukan bangsa-bangsa ini, Ortu Harus Bertanggung jawab apa yang di buat oleh anak tersebut, Ingatlah Kalau Ortunya Baik Maka Anaknya Juga Baik, Kalau Ortunya Buruk Maka Anaknya juga buruk dan ingatlah pepatah mengatakan buah tidak jatuh jauh dari pohonnya. <br><br>Kalau memang ingin nerapkan, harus di pikir dulu bagaimana caranya anak anak bisa berkembang tanpa memakai medsos dan apa lagi kalau ortunya tidak peduli, bisa tambah hancur ini pendidikan bangsa ini. Jadi ingat ya saya memang kurang setuju akan hal ini apa lagi kalau umur 13 - 15, di umur segitu mereka bisa mandiri dalam mencari informasi dan bertanggung dalam penggunaan medsos meskipun begitu ortu tetap bertanggung jawab terhadap tingkah anak yg di lakukan pada medsos. Umur remaja sudah bisa mencoba mandiri dan melakukan kritis dan pola pikir untuk membenarkan suatu kesalahan dan mencoba mengembangkan nya dengan cara yang ia dapat. Menurutku Umur Yang Paling Tepat Untuk Di Batasi Adalah Di Bawah 12 atau 13, Karna Disitulah Anak-anak Mulai Mengembangkan Pola Pikir nya Dan Mengetahui Identitas Yang Ia Punya Sebenarnya. Kalau Memang Mereka Belum Mampu, Tetap Harus Di Ajarkan Sampai Mereka Bisa. Jadi Kesimpulannya Pembatasan Medsos Yang paling tepat adalah di bawah 12/13, di karenakan unruk di bawah 12/13 mereka masih belum terlalu mengetahui tentang Perannya Di Lingkungan Sosial Dan Mereka Masih Mencoba Meniru Perilaku Seseorang Dalam Masyarakat. Jadi Paham Ya (Kalau Ada Yg Kurang Komen)",kalau dari saya ini sih kagak guna sih jujur saja btw ini indonesia kebanyakan sebagian peran ortu saja tidak peduli terhadap pendidikan anaknya dan justru membiarkan anak anak tersebut mengakses medsos tanpa sebab seharusnya peran ortu harus lebih penting mengembangkan anak anak dalam pendidikan dan adab agar merekalah yg bisa memajukan bangsa bangsa ini ortu harus bertanggung jawab apa yang di buat oleh anak tersebut ingatlah kalau ortunya baik maka anaknya juga baik kalau ortunya buruk maka anaknya juga buruk dan ingatlah pepatah mengatakan buah tidak jatuh jauh dari pohonnya kalau memang ingin nerapkan harus di pikir dulu bagaimana caranya anak anak bisa berkembang tanpa memakai medsos dan apa lagi kalau ortunya tidak peduli bisa tambah hancur ini pendidikan bangsa ini jadi ingat ya saya memang kurang setuju akan hal ini apa lagi kalau umur 13 15 di umur segitu mereka bisa mandiri dalam mencari informasi dan bertanggung dalam penggunaan medsos meskipun begitu ortu tetap bertanggung jawab terhadap tingkah anak yg di lakukan pada medsos umur remaja sudah bisa mencoba mandiri dan melakukan kritis dan pola pikir untuk membenarkan suatu kesalahan dan mencoba mengembangkan nya dengan cara yang ia dapat menurutku umur yang paling tepat untuk di batasi adalah di bawah 12 atau 13 karna disitulah anak anak mulai mengembangkan pola pikir nya dan mengetahui identitas yang ia punya sebenarnya kalau memang mereka belum mampu tetap harus di ajarkan sampai mereka bisa jadi kesimpulannya pembatasan medsos yang paling tepat adalah di bawah 12 13 di karenakan unruk di bawah 12 13 mereka masih belum terlalu mengetahui tentang perannya di lingkungan sosial dan mereka masih mencoba meniru perilaku seseorang dalam masyarakat jadi paham ya kalau ada yg kurang komen
R1hQwelEGvU,Wah Ini Beneran Gak Tanggal 28 Maret 2026 Usia Tahun 16 Tahun Roblox Dan YoTube Tiktok Dong 😭,wah ini beneran gak tanggal 28 maret 2026 usia tahun 16 tahun roblox dan yotube tiktok dong
R1hQwelEGvU,Tunggu aku gak mau YouTube jangan😢 yang lain terserah,tunggu aku gak mau youtube jangan yang lain terserah
R1hQwelEGvU,Kok gua curiga😐,kok gua curiga
R1hQwelEGvU,Ah giliran judol aja kagak,ah giliran judol aja kagak
R1hQwelEGvU,Diblokir pun gak berguna karena anak anak dapat membuat akun baru dengan umur 16 tahun keatas.,diblokir pun gak berguna karena anak anak dapat membuat akun baru dengan umur 16 tahun keatas
R1hQwelEGvU,"Kenapa di banned,para bocil yang sedang berusaha berkarya di banned<br><br>Kasihan, mereka sudah berusaha kreatif tapi pemerintah malah melarang. <br>Tapi kalo anak² yang dance² gak jelas baru gw setuju tapi, bagi para animator anak² kreatif jangan ya,anak² sekarang di usia dini(10+ tahun) sudah sangat kreatif membuat berbagai animasi. <br><br>Jadi tolong pertimbangkan",kenapa di banned para bocil yang sedang berusaha berkarya di banned kasihan mereka sudah berusaha kreatif tapi pemerintah malah melarang tapi kalo anak yang dance gak jelas baru gw setuju tapi bagi para animator anak kreatif jangan ya anak sekarang di usia dini 10 tahun sudah sangat kreatif membuat berbagai animasi jadi tolong pertimbangkan
R1hQwelEGvU,Raksasa raksasa,raksasa raksasa
R1hQwelEGvU,Woy judol lu gak banned kasian Tuh yang bikin roblox,woy judol lu gak banned kasian tuh yang bikin roblox
R1hQwelEGvU,Perasan davibumbgak kayak gini,perasan davibumbgak kayak gini
R1hQwelEGvU,"Gini Kidz knp YT juga di larang buat anak di bawah umur,emng bener bagus buat anak anak yg mau bljr/cari pengetahuan di YT,tapi sebagian besar anak&quot; juga akan terjaring ke konten&quot; dewasa,konten g baik,konten negatif dll,karena YT adalah apk global<br>YT bukan buat anak kecil doang,kalau mau cari apa apa pake hp kakaknya/ortu juga bisa kan?sekarang liat aja,selain konten yg TDK bermoral ada juga komen&quot; kurang pantas dan komen&quot; promosi judol&quot;,makanya sekarang di buat aturan tsb agar tidak mudah terjaring terhadap hal&quot; kurang baik,knp judol dan korupsi susah hilang?karena judol menyebar keseluruh dunia dan bisa di buat oleh seseorang setiap waktu kpn pun itu,kalau korupsi juga sama,bedanya di dlm negri sendiri dan di lindungi oleh oknum lembaga apapun itulah...dan bisa oknum pejabat melakukan korupsi lagi,jadi judol dan korupsi itu sifatnya kyk berkelanjutan,sementara itu aturan pembatasan sosmed sekarang itu sifatnya aktif karena bisa menonaktifkan pembatasan penggunaan sosmed secara serentak,jadi anak umur 16 Thn kebawah sosmed di nonaktifkan,kalau di atas 16 Thn tidak apa&quot; karena anak umur tsb sudah di anggap sedikit dewasa,1 hal lagi...judol dan korupsi itu tergesit dari hati seseorang untuk melakukannya,kalau aturan pembatasan sosmed itu muncul karena zaman teknologi semakin canggih,makanya itu dibatasi platform&quot; yg berbahaya untuk anak&quot; soalnya dari kecil anak&quot; sekarang bawaannya hp saja dan takutnya mental dan pengalaman di dunia luar gagal,soalnya kalau dimasa depan hanya mengandalkan kecanggihan saja itu kurang,makanya tinggikan pengalaman di luar dan mental sejak dini,gua juga pernah ngalamin itu,ini aja yg gua sampaikan,PAHAM SAMPAI SINI????",gini kidz knp yt juga di larang buat anak di bawah umur emng bener bagus buat anak anak yg mau bljr cari pengetahuan di yt tapi sebagian besar anak juga akan terjaring ke konten dewasa konten g baik konten negatif dll karena yt adalah apk global yt bukan buat anak kecil doang kalau mau cari apa apa pake hp kakaknya ortu juga bisa kan sekarang liat aja selain konten yg tdk bermoral ada juga komen kurang pantas dan komen promosi judol makanya sekarang di buat aturan tsb agar tidak mudah terjaring terhadap hal kurang baik knp judol dan korupsi susah hilang karena judol menyebar keseluruh dunia dan bisa di buat oleh seseorang setiap waktu kpn pun itu kalau korupsi juga sama bedanya di dlm negri sendiri dan di lindungi oleh oknum lembaga apapun itulah dan bisa oknum pejabat melakukan korupsi lagi jadi judol dan korupsi itu sifatnya kyk berkelanjutan sementara itu aturan pembatasan sosmed sekarang itu sifatnya aktif karena bisa menonaktifkan pembatasan penggunaan sosmed secara serentak jadi anak umur 16 thn kebawah sosmed di nonaktifkan kalau di atas 16 thn tidak apa karena anak umur tsb sudah di anggap sedikit dewasa 1 hal lagi judol dan korupsi itu tergesit dari hati seseorang untuk melakukannya kalau aturan pembatasan sosmed itu muncul karena zaman teknologi semakin canggih makanya itu dibatasi platform yg berbahaya untuk anak soalnya dari kecil anak sekarang bawaannya hp saja dan takutnya mental dan pengalaman di dunia luar gagal soalnya kalau dimasa depan hanya mengandalkan kecanggihan saja itu kurang makanya tinggikan pengalaman di luar dan mental sejak dini gua juga pernah ngalamin itu ini aja yg gua sampaikan paham sampai sini
