video_id,comment,clean_comment,label
R1hQwelEGvU,"Kalau Dari Saya Ini Sih Kagak Guna Sih (Jujur saja)<br><br>Btw, Ini Indonesia, Kebanyakan (Sebagian) Peran Ortu Saja Tidak Peduli Terhadap Pendidikan Anaknya Dan Justru Membiarkan Anak-anak Tersebut Mengakses Medsos Tanpa Sebab, Seharusnya Peran Ortu Harus Lebih Penting Mengembangkan Anak-anak dalam pendidikan dan Adab agar merekalah yg bisa memajukan bangsa-bangsa ini, Ortu Harus Bertanggung jawab apa yang di buat oleh anak tersebut, Ingatlah Kalau Ortunya Baik Maka Anaknya Juga Baik, Kalau Ortunya Buruk Maka Anaknya juga buruk dan ingatlah pepatah mengatakan buah tidak jatuh jauh dari pohonnya. <br><br>Kalau memang ingin nerapkan, harus di pikir dulu bagaimana caranya anak anak bisa berkembang tanpa memakai medsos dan apa lagi kalau ortunya tidak peduli, bisa tambah hancur ini pendidikan bangsa ini. Jadi ingat ya saya memang kurang setuju akan hal ini apa lagi kalau umur 13 - 15, di umur segitu mereka bisa mandiri dalam mencari informasi dan bertanggung dalam penggunaan medsos meskipun begitu ortu tetap bertanggung jawab terhadap tingkah anak yg di lakukan pada medsos. Umur remaja sudah bisa mencoba mandiri dan melakukan kritis dan pola pikir untuk membenarkan suatu kesalahan dan mencoba mengembangkan nya dengan cara yang ia dapat. Menurutku Umur Yang Paling Tepat Untuk Di Batasi Adalah Di Bawah 12 atau 13, Karna Disitulah Anak-anak Mulai Mengembangkan Pola Pikir nya Dan Mengetahui Identitas Yang Ia Punya Sebenarnya. Kalau Memang Mereka Belum Mampu, Tetap Harus Di Ajarkan Sampai Mereka Bisa. Jadi Kesimpulannya Pembatasan Medsos Yang paling tepat adalah di bawah 12/13, di karenakan unruk di bawah 12/13 mereka masih belum terlalu mengetahui tentang Perannya Di Lingkungan Sosial Dan Mereka Masih Mencoba Meniru Perilaku Seseorang Dalam Masyarakat. Jadi Paham Ya (Kalau Ada Yg Kurang Komen)",kalau dari saya ini sih kagak guna sih jujur sajabtw ini indonesia kebanyakan sebagian peran ortu saja tidak peduli terhadap pendidikan anaknya dan justru membiarkan anakanak tersebut mengakses medsos tanpa sebab seharusnya peran ortu harus lebih penting mengembangkan anakanak dalam pendidikan dan adab agar merekalah yg bisa memajukan bangsabangsa ini ortu harus bertanggung jawab apa yang di buat oleh anak tersebut ingatlah kalau ortunya baik maka anaknya juga baik kalau ortunya buruk maka anaknya juga buruk dan ingatlah pepatah mengatakan buah tidak jatuh jauh dari pohonnya kalau memang ingin nerapkan harus di pikir dulu bagaimana caranya anak anak bisa berkembang tanpa memakai medsos dan apa lagi kalau ortunya tidak peduli bisa tambah hancur ini pendidikan bangsa ini jadi ingat ya saya memang kurang setuju akan hal ini apa lagi kalau umur 13 15 di umur segitu mereka bisa mandiri dalam mencari informasi dan bertanggung dalam penggunaan medsos meskipun begitu ortu tetap bertanggung jawab terhadap tingkah anak yg di lakukan pada medsos umur remaja sudah bisa mencoba mandiri dan melakukan kritis dan pola pikir untuk membenarkan suatu kesalahan dan mencoba mengembangkan nya dengan cara yang ia dapat menurutku umur yang paling tepat untuk di batasi adalah di bawah 12 atau 13 karna disitulah anakanak mulai mengembangkan pola pikir nya dan mengetahui identitas yang ia punya sebenarnya kalau memang mereka belum mampu tetap harus di ajarkan sampai mereka bisa jadi kesimpulannya pembatasan medsos yang paling tepat adalah di bawah 1213 di karenakan unruk di bawah 1213 mereka masih belum terlalu mengetahui tentang perannya di lingkungan sosial dan mereka masih mencoba meniru perilaku seseorang dalam masyarakat jadi paham ya kalau ada yg kurang komen,negative
R1hQwelEGvU,Tunggu aku gak mau YouTube jangan😢 yang lain terserah,tunggu aku gak mau youtube jangan yang lain terserah,negative
R1hQwelEGvU,Ah giliran judol aja kagak,ah giliran judol aja kagak,negative
R1hQwelEGvU,Diblokir pun gak berguna karena anak anak dapat membuat akun baru dengan umur 16 tahun keatas.,diblokir pun gak berguna karena anak anak dapat membuat akun baru dengan umur 16 tahun keatas,negative
R1hQwelEGvU,"Kenapa di banned,para bocil yang sedang berusaha berkarya di banned<br><br>Kasihan, mereka sudah berusaha kreatif tapi pemerintah malah melarang. <br>Tapi kalo anak² yang dance² gak jelas baru gw setuju tapi, bagi para animator anak² kreatif jangan ya,anak² sekarang di usia dini(10+ tahun) sudah sangat kreatif membuat berbagai animasi. <br><br>Jadi tolong pertimbangkan",kenapa di bannedpara bocil yang sedang berusaha berkarya di bannedkasihan mereka sudah berusaha kreatif tapi pemerintah malah melarang tapi kalo anak yang dance gak jelas baru gw setuju tapi bagi para animator anak kreatif jangan yaanak sekarang di usia dini10 tahun sudah sangat kreatif membuat berbagai animasi jadi tolong pertimbangkan,negative
R1hQwelEGvU,Woy judol lu gak banned kasian Tuh yang bikin roblox,woy judol lu gak banned kasian tuh yang bikin roblox,negative
R1hQwelEGvU,"Gini Kidz knp YT juga di larang buat anak di bawah umur,emng bener bagus buat anak anak yg mau bljr/cari pengetahuan di YT,tapi sebagian besar anak&quot; juga akan terjaring ke konten&quot; dewasa,konten g baik,konten negatif dll,karena YT adalah apk global<br>YT bukan buat anak kecil doang,kalau mau cari apa apa pake hp kakaknya/ortu juga bisa kan?sekarang liat aja,selain konten yg TDK bermoral ada juga komen&quot; kurang pantas dan komen&quot; promosi judol&quot;,makanya sekarang di buat aturan tsb agar tidak mudah terjaring terhadap hal&quot; kurang baik,knp judol dan korupsi susah hilang?karena judol menyebar keseluruh dunia dan bisa di buat oleh seseorang setiap waktu kpn pun itu,kalau korupsi juga sama,bedanya di dlm negri sendiri dan di lindungi oleh oknum lembaga apapun itulah...dan bisa oknum pejabat melakukan korupsi lagi,jadi judol dan korupsi itu sifatnya kyk berkelanjutan,sementara itu aturan pembatasan sosmed sekarang itu sifatnya aktif karena bisa menonaktifkan pembatasan penggunaan sosmed secara serentak,jadi anak umur 16 Thn kebawah sosmed di nonaktifkan,kalau di atas 16 Thn tidak apa&quot; karena anak umur tsb sudah di anggap sedikit dewasa,1 hal lagi...judol dan korupsi itu tergesit dari hati seseorang untuk melakukannya,kalau aturan pembatasan sosmed itu muncul karena zaman teknologi semakin canggih,makanya itu dibatasi platform&quot; yg berbahaya untuk anak&quot; soalnya dari kecil anak&quot; sekarang bawaannya hp saja dan takutnya mental dan pengalaman di dunia luar gagal,soalnya kalau dimasa depan hanya mengandalkan kecanggihan saja itu kurang,makanya tinggikan pengalaman di luar dan mental sejak dini,gua juga pernah ngalamin itu,ini aja yg gua sampaikan,PAHAM SAMPAI SINI????",gini kidz knp yt juga di larang buat anak di bawah umuremng bener bagus buat anak anak yg mau bljrcari pengetahuan di yttapi sebagian besar anak juga akan terjaring ke konten dewasakonten g baikkonten negatif dllkarena yt adalah apk globalyt bukan buat anak kecil doangkalau mau cari apa apa pake hp kakaknyaortu juga bisa kansekarang liat ajaselain konten yg tdk bermoral ada juga komen kurang pantas dan komen promosi judolmakanya sekarang di buat aturan tsb agar tidak mudah terjaring terhadap hal kurang baikknp judol dan korupsi susah hilangkarena judol menyebar keseluruh dunia dan bisa di buat oleh seseorang setiap waktu kpn pun itukalau korupsi juga samabedanya di dlm negri sendiri dan di lindungi oleh oknum lembaga apapun itulahdan bisa oknum pejabat melakukan korupsi lagijadi judol dan korupsi itu sifatnya kyk berkelanjutansementara itu aturan pembatasan sosmed sekarang itu sifatnya aktif karena bisa menonaktifkan pembatasan penggunaan sosmed secara serentakjadi anak umur 16 thn kebawah sosmed di nonaktifkankalau di atas 16 thn tidak apa karena anak umur tsb sudah di anggap sedikit dewasa1 hal lagijudol dan korupsi itu tergesit dari hati seseorang untuk melakukannyakalau aturan pembatasan sosmed itu muncul karena zaman teknologi semakin canggihmakanya itu dibatasi platform yg berbahaya untuk anak soalnya dari kecil anak sekarang bawaannya hp saja dan takutnya mental dan pengalaman di dunia luar gagalsoalnya kalau dimasa depan hanya mengandalkan kecanggihan saja itu kurangmakanya tinggikan pengalaman di luar dan mental sejak dinigua juga pernah ngalamin ituini aja yg gua sampaikanpaham sampai sini,positive
R1hQwelEGvU,"Kenapa yt, aku padahal suka nonton videonya Steve mould sama numberphile masa itu juga Gaboleh kan bermanfaat bagi kita, harusnya yang dibatasi short nya aja jgn video panjang nya jg",kenapa yt aku padahal suka nonton videonya steve mould sama numberphile masa itu juga gaboleh kan bermanfaat bagi kita harusnya yang dibatasi short nya aja jgn video panjang nya jg,negative
R1hQwelEGvU,"Negara ini apa mau nya , kebijakan segini bagus nya malah gak di dukung dan malah dihujat",negara ini apa mau nya kebijakan segini bagus nya malah gak di dukung dan malah dihujat,positive
R1hQwelEGvU,Padahal aku pengen jadi animator sejak remaja. Aku ini diatas 13 tahun tapi pengen jadi animator. Aku selalu kejar cita2ku dan ku up di medsos. :(,padahal aku pengen jadi animator sejak remaja aku ini diatas 13 tahun tapi pengen jadi animator aku selalu kejar cita2ku dan ku up di medsos,negative
R1hQwelEGvU,Judol gimana dong malah menghancurkan kesenangan anak² korupsinya juga. Ah mending pindah negara aja deh dari pada di negara mundur,judol gimana dong malah menghancurkan kesenangan anak korupsinya juga ah mending pindah negara aja deh dari pada di negara mundur,negative
R1hQwelEGvU,I love Roblox i want play you anymore <br><br>Tetapi nanti Roblox akan di blokir🙂<br><br>David bazuki thank you udh buat game ini<br><br>Kami juga pengen hiburan <br>Bukan mau GK hiburan,i love roblox i want play you anymore tetapi nanti roblox akan di blokirdavid bazuki thank you udh buat game inikami juga pengen hiburan bukan mau gk hiburan,negative
R1hQwelEGvU,Gokil 😂😹🔥🙏,gokil,positive
R1hQwelEGvU,"Negara siapa sih ini, gk ngerti lagi I semua di larang pantes gk maju maju, negara yg lebih maju aja gk sampe kayak gini nya, pindah negara lah aku ke Jepang kali ya, di situ bebas damai, capek saya dengan kondisi indonesia ini😒😤",negara siapa sih ini gk ngerti lagi i semua di larang pantes gk maju maju negara yg lebih maju aja gk sampe kayak gini nya pindah negara lah aku ke jepang kali ya di situ bebas damai capek saya dengan kondisi indonesia ini,negative
R1hQwelEGvU,"Woi komdigi, tau arti korupsi kaga, liat nya judol dong bukan teknologi sialan. Anak muda udh top up segala apapun malah dibatasin, mending lu gantiin sebesar uang yang telah digunakan nya, kalo ga gantiin ditanyain lu di akhirat nanti",woi komdigi tau arti korupsi kaga liat nya judol dong bukan teknologi sialan anak muda udh top up segala apapun malah dibatasin mending lu gantiin sebesar uang yang telah digunakan nya kalo ga gantiin ditanyain lu di akhirat nanti,negative
R1hQwelEGvU,Tidak setuju,tidak setuju,negative
R1hQwelEGvU,gw sih fifty fifty aja. gw bikin konten audiens &lt;16 tahun. mungkin saatnya bikin konten audiens luar negeri.,gw sih fifty fifty aja gw bikin konten audiens 16 tahun mungkin saatnya bikin konten audiens luar negeri,neutral
R1hQwelEGvU,"Terus kami mau nonton gimana?<br>Postingan MBG bermasalah gimana?<br>Kami mau bermain bersama teman gimana?<br>Kami mau saling ngobrol gimana?<br>Cara kami bersenang senang bagaimana?<br>Cara kami senang tanpa sosmed gimana?<br><br>Langkah terbaik? Ceh, terus langkah terbaik yang lu maksud ngehancurin kebahagiaan anak anak? Mental anak anak?",terus kami mau nonton gimanapostingan mbg bermasalah gimanakami mau bermain bersama teman gimanakami mau saling ngobrol gimanacara kami bersenang senang bagaimanacara kami senang tanpa sosmed gimanalangkah terbaik ceh terus langkah terbaik yang lu maksud ngehancurin kebahagiaan anak anak mental anak anak,negative
R1hQwelEGvU,"kalau mau batas minimal umur 7 Ampe 12 tahun lah beg0 umur 13 keatas justru lebih butuh teknologi, gua doain ga jadi 😂",kalau mau batas minimal umur 7 ampe 12 tahun lah beg0 umur 13 keatas justru lebih butuh teknologi gua doain ga jadi,negative
R1hQwelEGvU,Woiii yang bener aja masa gak boleh YouTube sama Roblox kan romblox sekarang gak bisa chat sama YouTube gak aneh aneh kecuali orang dewasa woiii kami masih anak kecil masih 13 tahun mana ada nonton begituan pliss jangan di lakukan praturan anehhh itu karena semua anak termasuk bayi juga kena blokir kalian bikin praturan yang bener dong masak gak nyambung gitu anak bayi ya gak bisa nonton YouTube jangan lakukan ituuuuu!!!!!,woiii yang bener aja masa gak boleh youtube sama roblox kan romblox sekarang gak bisa chat sama youtube gak aneh aneh kecuali orang dewasa woiii kami masih anak kecil masih 13 tahun mana ada nonton begituan pliss jangan di lakukan praturan anehhh itu karena semua anak termasuk bayi juga kena blokir kalian bikin praturan yang bener dong masak gak nyambung gitu anak bayi ya gak bisa nonton youtube jangan lakukan ituuuuu,negative
R1hQwelEGvU,Seandainya Aku jadi WNS! (warga negara Swiss) tapi ada TV bleeeeee😝😝😝 tapi aku belajar gimana?!! Aku pake juga tetep buat belajar! KNP?!!!!!!!! GILIRAN JUDI KORUP KAGAK?!!! ITU DULU URUSIN BARU BEGINIAN! btw apk game <b>***</b> <b>*</b> gk di ituin kan?,seandainya aku jadi wns warga negara swiss tapi ada tv bleeeeee tapi aku belajar gimana aku pake juga tetep buat belajar knp giliran judi korup kagak itu dulu urusin baru beginian btw apk game gk di ituin kan,negative
R1hQwelEGvU,2026 tahun terburuk😢,2026 tahun terburuk,negative
R1hQwelEGvU,Judol kok gak di hapus lebih bahaya untuk anak anak pikir lah urus judol dulu 😒,judol kok gak di hapus lebih bahaya untuk anak anak pikir lah urus judol dulu,negative
R1hQwelEGvU,"Langkah terbaik? MATAMU,yang ada malah bikin anak2 DEPRESI",langkah terbaik matamuyang ada malah bikin anak2 depresi,negative
R1hQwelEGvU,Pemerintah dengkul bapaknya pecah,pemerintah dengkul bapaknya pecah,negative
R1hQwelEGvU,"Good job! walaupun hasilnya seperti apa setidaknya negara hadir dalam hal ini. Oya selain medsos juga knalpot brong yg dipasang di motor yg mana banyak anak abg bahkan di bawah umur kebut kebutan dan mengganggu ketenangan dan hak masyarakat untuk dapat hidup nyaman di lingkungannya. Knalpot brong harus diberantas melalui kerjasama Menkeu, Mendag dan Kepolisian, toko toko spare part dan bengkel bengkel harus dikenakan sanksi dan denda yg jika dihitung lumayan utk pemasukan negara. Razia di rumah rumah kontrakan dan kost itu banyak motor knalpot brong di sana. Pasang mata mata memantau toko spare part dan bengkel yg memasang knalpot brong, lumayan hasilnya untuk pemasukan negara sekalian memberantas hal hal mudarat di masyarakat.",good job walaupun hasilnya seperti apa setidaknya negara hadir dalam hal ini oya selain medsos juga knalpot brong yg dipasang di motor yg mana banyak anak abg bahkan di bawah umur kebut kebutan dan mengganggu ketenangan dan hak masyarakat untuk dapat hidup nyaman di lingkungannya knalpot brong harus diberantas melalui kerjasama menkeu mendag dan kepolisian toko toko spare part dan bengkel bengkel harus dikenakan sanksi dan denda yg jika dihitung lumayan utk pemasukan negara razia di rumah rumah kontrakan dan kost itu banyak motor knalpot brong di sana pasang mata mata memantau toko spare part dan bengkel yg memasang knalpot brong lumayan hasilnya untuk pemasukan negara sekalian memberantas hal hal mudarat di masyarakat,positive
R1hQwelEGvU,Ya bagus sih kayak begini. TAPI HAPUS TU JUDOL 😡 ini tak mikir apa 😾👈🏻,ya bagus sih kayak begini tapi hapus tu judol ini tak mikir apa,positive
R1hQwelEGvU,Gak setuju,gak setuju,negative
R1hQwelEGvU,Iklan saja masih banyak promosi judi,iklan saja masih banyak promosi judi,negative
R1hQwelEGvU,"Hmm,aplikasi yang membuat masa depan anak anak malah dinonaktifkan,emang bener bener pemerintah,menghambat iQ anak anak",hmmaplikasi yang membuat masa depan anak anak malah dinonaktifkanemang bener bener pemerintahmenghambat iq anak anak,negative
R1hQwelEGvU,"Jujur,sebenernya gak semua kek gitu,masa dari beberapa anak doang malah jadi satu negara yang kena?,gak worth it negara ini,kalau gasuka mbg dihujat mending yg bener kerjanya",jujursebenernya gak semua kek gitumasa dari beberapa anak doang malah jadi satu negara yang kenagak worth it negara inikalau gasuka mbg dihujat mending yg bener kerjanya,negative
R1hQwelEGvU,Hei kok ngurusin tontonan eh ada benernya juga ya tapi ngurusin korupsi noh gak ngontak Ama mbg busuk,hei kok ngurusin tontonan eh ada benernya juga ya tapi ngurusin korupsi noh gak ngontak ama mbg busuk
R1hQwelEGvU,Kenapa Roblox termasuk kan Roblox udh ada fitur age check😭,kenapa roblox termasuk kan roblox udh ada fitur age check,positive
R1hQwelEGvU,"negara luar yg lebih maju aja ga kayak gini😂, sosmed&quot; yang di batasi itu jga kan bsa buat belajar, nanti yang ga pernah sama sekali ikut&quot;an hal negatif juga harus pasrah, banyak banget hal yg di larang di negara ini, maju juga engga, banyak loh pejabat di negara ini yg korupsi, tapi ga dicegah tu?",negara luar yg lebih maju aja ga kayak gini sosmed yang di batasi itu jga kan bsa buat belajar nanti yang ga pernah sama sekali ikutan hal negatif juga harus pasrah banyak banget hal yg di larang di negara ini maju juga engga banyak loh pejabat di negara ini yg korupsi tapi ga dicegah tu,negative
R1hQwelEGvU,Roblox jangan dong😢,roblox jangan dong,negative
R1hQwelEGvU,Saya setuju banget,saya setuju banget,positive
R1hQwelEGvU,Pemerintah dodol🤬🤬,pemerintah dodol,negative
R1hQwelEGvU,He Anak anak kasian gak ada hiburan menurut saya jangan di lanjutkan si kasian soalnya,he anak anak kasian gak ada hiburan menurut saya jangan di lanjutkan si kasian soalnya,negative
R1hQwelEGvU,"di YouTube kids ga banyak video edukasi, di YouTube kids gada jerome polin.",di youtube kids ga banyak video edukasi di youtube kids gada jerome polin,negative
C8XBDjbPNNU,"Yg komen tidak setuju pasti bocil2 under 16 tahun ini 😂😂😂, belajar cil biar gk blegug",yg komen tidak setuju pasti bocil2 under 16 tahun ini belajar cil biar gk blegug,positive
